datasetID	vocabulary	triples
863	http://purl.org/dc/terms/	7
863	http://purl.org/ontology/bibo/	1
863	http://purl.org/stuff/rev#	1
863	http://purl.org/vocab/frbr/core#	6
863	http://purl.org/vocab/vann/	2
863	http://purl.org/vocommons/voaf#	7
863	http://www.w3.org/1999/02/22-rdf-syntax-ns#	27332
863	http://www.w3.org/2000/01/rdf-schema#	13376
863	http://www.w3.org/2002/07/owl#	14837
863	http://www.w3.org/2004/02/skos/core#	68022
863	lexvo.org	1
863	semanlink.net	2
863	umbel.org	45884
864	http://purl.org/dc/elements/1.1/	2995
864	http://purl.org/dc/terms/	3827
864	http://purl.org/ontology/bibo/	1050
864	http://purl.org/vocab/aiiso/schema#	40
864	http://purl.org/vocab/resourcelist/schema#	1646
864	http://rdfs.org/sioc/spec/	1023
864	http://rdvocab.info/elements/	130
864	http://www.w3.org/1999/02/22-rdf-syntax-ns#	6549
864	http://www.w3.org/2000/01/rdf-schema#	2706
864	http://xmlns.com/foaf/0.1/	7218
864	talis.com	370
865	http://purl.org/dc/elements/1.1/	352
865	http://purl.org/dc/terms/	120
865	http://purl.org/rss/1.0/	89
865	http://purl.org/rss/1.0/modules/content/	129
865	http://purl.org/rss/1.0/modules/syndication/	3
865	http://rdfs.org/sioc/ns#	815
865	http://webns.net/mvcb/	124
865	http://www.w3.org/1999/02/22-rdf-syntax-ns#	439
865	http://www.w3.org/2000/01/rdf-schema#	168
865	http://www.w3.org/2002/12/cal/icaltzd#	1
865	http://xmlns.com/foaf/0.1/	861
865	semanlink.net	12
866	htpp	2270
866	http://purl.org/dc/elements/1.1/	1873
866	http://purl.org/dc/terms/	973
866	http://purl.org/ontology/bibo/	122
866	http://rdvocab.info/	240
866	http://www.w3.org/1999/02/22-rdf-syntax-ns#	1670
866	http://www.w3.org/2001/	31
866	http://xmlns.com/foaf/0.1/	118
866	iflastandards.info	100
866	loc.gov	1451
867	http://purl.org/vocab/bio/0.1/	1
867	http://rdfs.org/sioc/ns#	125
867	http://www.w3.org/1999/02/22-rdf-syntax-ns#	7
867	http://xmlns.com/foaf/0.1/	109
868	eprints.org	2
868	http://purl.org/dc/elements/1.1/	2
868	http://purl.org/dc/terms/	9
868	http://purl.org/ontology/bibo/	6
868	http://www.w3.org/1999/02/22-rdf-syntax-ns#	13
868	http://www.w3.org/2000/01/rdf-schema#	2
868	http://www.w3.org/2004/02/skos/core#	2
868	http://xmlns.com/foaf/0.1/	16
869	http://webns.net/mvcb/	2
869	http://www.w3.org/1999/02/22-rdf-syntax-ns#	2797
869	http://www.w3.org/2000/01/rdf-schema#	1496
869	http://www.w3.org/2002/07/owl#	2777
869	http://xmlns.com/foaf/0.1/	31
869	semantic-mediawiki.org	3441
869	simia.net	5553
870	http://www.w3.org/1999/02/22-rdf-syntax-ns#	1
870	http://xmlns.com/foaf/0.1/	10
871	http://purl.org/dc/elements/1.1/	9
871	http://purl.org/net/inkel/rdf/schemas/lang/1.1#	9
871	http://purl.org/rss/1.0/	1
871	http://www.daml.org/2001/10/html/airport-ont#	7
871	http://www.w3.org/1999/02/22-rdf-syntax-ns#	35
871	http://www.w3.org/2000/01/rdf-schema#	12
871	http://www.w3.org/2000/10/swap/pim/contact#	1
871	http://www.w3.org/2003/01/geo/wgs84_pos#	3
871	http://xmlns.com/foaf/0.1/	157
871	http://xmlns.com/wordnet/1.6/	1
872	http://www.w3.org/1999/02/22-rdf-syntax-ns#	4
872	http://www.w3.org/2000/01/rdf-schema#	4
872	http://www.w3.org/2002/07/owl#	1
872	http://xmlns.com/foaf/0.1/	36
873	abdn.ac.uk	6
873	dbpedia.org	61
873	hackcraft.net	6
873	holygoat.co.uk	22901
873	http://purl.org/dc/elements/1.1/	5
873	http://purl.org/stuff/rev#	10647
873	http://usefulinc.com/ns/doap#	4
873	http://www.w3.org/1999/02/22-rdf-syntax-ns#	10034
873	http://www.w3.org/2000/01/rdf-schema#	11177
873	http://www.w3.org/2002/07/owl#	3041
873	http://www.w3.org/2004/02/skos/core#	361
873	http://www.w3.org/ns/org#	4
873	http://xmlns.com/foaf/0.1/	5642
873	ontoware.org	115
874	http://purl.org/vocab/bio/0.1/	280
874	http://rdfs.org/sioc/ns#	4886
874	http://www.w3.org/1999/02/22-rdf-syntax-ns#	2595
874	http://www.w3.org/2000/01/rdf-schema#	498
874	http://xmlns.com/foaf/0.1/	10767
875	http://purl.org/dc/elements/1.1/	1
875	http://purl.org/vocab/vann/	2264
875	http://www.w3.org/1999/02/22-rdf-syntax-ns#	1134
875	http://www.w3.org/2002/07/owl#	1133
875	http://xmlns.com/foaf/0.1/	1134
875	semanlink.net	4
876	http://data.semanticweb.org/ns/swc/ontology#	2
876	http://www.w3.org/1999/02/22-rdf-syntax-ns#	3
876	http://www.w3.org/2000/01/rdf-schema#	1
876	http://www.w3.org/2003/01/geo/wgs84_pos#	5
876	http://xmlns.com/foaf/0.1/	24
877	http://my.opera.com/chaals/xml/foaf#	2
877	http://purl.org/dc/elements/1.1/	13824
877	http://purl.org/vocab/bio/0.1/	304
877	http://www.w3.org/1999/02/22-rdf-syntax-ns#	114961
877	http://www.w3.org/2000/01/rdf-schema#	103643
877	http://www.w3.org/2002/07/owl#	4
877	http://www.w3.org/2003/01/geo/wgs84_pos#	417
877	http://xmlns.com/foaf/0.1/	896125
877	semanlink.net	7
878	http://purl.org/dc/elements/1.1/	2
878	http://www.w3.org/1999/02/22-rdf-syntax-ns#	142
878	http://xmlns.com/foaf/0.1/	5
878	ohloh.net	1083
879	http://www.w3.org/1999/02/22-rdf-syntax-ns#	1
879	http://www.w3.org/2002/07/owl#	1
879	http://xmlns.com/foaf/0.1/	11
879	http://xmlns.com/wot/0.1/	1
880	http://purl.org/dc/terms/	4
880	http://web.resource.org/cc/	2
880	http://www.daml.org/2001/10/html/airport-ont#	3
880	http://www.w3.org/1999/02/22-rdf-syntax-ns#	14
880	http://www.w3.org/2000/01/rdf-schema#	1
880	http://www.w3.org/2000/10/swap/pim/contact#	1
880	http://www.w3.org/2002/07/owl#	6
880	http://www.w3.org/2003/01/geo/wgs84_pos#	3
880	http://www.w3.org/ns/auth/cert#	4
880	http://xmlns.com/foaf/0.1/	55
882	http://purl.org/dc/dcam/	12
882	http://purl.org/dc/terms/	9995
882	http://purl.org/stuff/rev#	1
882	http://purl.org/vocab/frbr/core#	2
882	http://purl.org/vocab/vann/	2
882	http://purl.org/vocommons/voaf#	8
882	http://rdvocab.info/	2
882	http://www.w3.org/1999/02/22-rdf-syntax-ns#	2830
882	http://www.w3.org/2000/01/rdf-schema#	6398
882	http://www.w3.org/2002/07/owl#	2610
882	http://www.w3.org/2004/02/skos/core#	28645
882	http://www.w3.org/2008/05/skos-xl#	21210
882	http://xmlns.com/foaf/0.1/	5
882	ndl.go.jp	13782
883	http://purl.org/vocab/bio/0.1/	1
883	http://rdfs.org/sioc/ns#	44
883	http://www.w3.org/1999/02/22-rdf-syntax-ns#	20
883	http://www.w3.org/2000/01/rdf-schema#	3
883	http://www.w3.org/2003/01/geo/wgs84_pos#	3
883	http://xmlns.com/foaf/0.1/	73
884	http://purl.org/dc/elements/1.1/	4196
884	http://purl.org/dc/terms/	5042
884	http://purl.org/ontology/bibo/	937
884	http://purl.org/vocab/lifecycle/schema#	307
884	http://purl.org/vocab/resourcelist/schema#	1515
884	http://rdfs.org/sioc/spec/	729
884	http://rdvocab.info/elements/	215
884	http://www.w3.org/1999/02/22-rdf-syntax-ns#	8496
884	http://www.w3.org/2000/01/rdf-schema#	3831
884	http://www.w3.org/2002/07/owl#	782
884	http://xmlns.com/foaf/0.1/	11155
884	talis.com	249
885	data-vocabulary.org	3
885	http://creativecommons.org/ns#	1
885	http://purl.org/dc/elements/1.1/	7
885	http://www.w3.org/1999/02/22-rdf-syntax-ns#	35
885	http://www.w3.org/2000/01/rdf-schema#	13
885	http://www.w3.org/2003/01/geo/wgs84_pos#	3
885	http://www.w3.org/ns/auth/cert#	4
885	http://xmlns.com/foaf/0.1/	190
885	http://xmlns.com/wot/0.1/	7
885	schema.org	3
886	http://purl.org/dc/elements/1.1/	4
886	http://webns.net/mvcb/	2
886	http://www.w3.org/1999/02/22-rdf-syntax-ns#	11
886	http://www.w3.org/2000/01/rdf-schema#	7
886	http://xmlns.com/foaf/0.1/	37
886	semanlink.net	24
887	http://purl.org/vocab/bio/0.1/	3
887	http://rdfs.org/sioc/ns#	147
887	http://www.w3.org/1999/02/22-rdf-syntax-ns#	28
887	http://www.w3.org/2000/01/rdf-schema#	4
887	http://xmlns.com/foaf/0.1/	163
888	http://purl.org/dc/terms/	7
888	http://purl.org/ontology/bibo/	1
888	http://purl.org/stuff/rev#	1
888	http://purl.org/vocab/frbr/core#	4
888	http://purl.org/vocab/vann/	2
888	http://purl.org/vocommons/voaf#	12
888	http://www.w3.org/1999/02/22-rdf-syntax-ns#	23520
888	http://www.w3.org/2000/01/rdf-schema#	73081
888	http://www.w3.org/2002/07/owl#	3224
888	http://www.w3.org/2008/05/skos#	943
888	http://www.w3.org/2008/05/skos-xl#	22547
888	http://xmlns.com/foaf/0.1/	1
888	lexvo.org	236893
888	lvont:	23519
889	http://www.w3.org/1999/02/22-rdf-syntax-ns#	16
889	http://www.w3.org/2000/01/rdf-schema#	7
889	http://www.w3.org/2000/10/swap/pim/contact#	2
889	http://xmlns.com/foaf/0.1/	61
889	http://xmlns.com/wordnet/1.6/	2
889	megginson.com	4
890	gnomoradio.org	106
890	http://purl.org/dc/elements/1.1/	51
890	http://purl.org/net/bloggercode/	13
890	http://purl.org/net/scutter/	8
890	http://purl.org/net/vocab/2004/07/visit#	12
890	http://purl.org/rss/1.0/	5
890	http://purl.org/vocab/bio/0.1/	6
890	http://web.resource.org/cc/	43
890	http://www.daml.org/2001/10/html/airport-ont#	2
890	http://www.w3.org/1999/02/22-rdf-syntax-ns#	85
890	http://www.w3.org/2000/01/rdf-schema#	23
890	http://www.w3.org/2000/10/swap/pim/contact#	1
890	http://www.w3.org/2003/01/geo/wgs84_pos#	10
890	http://www.w3.org/vcard-rdf/3.0#	2
890	http://xmlns.com/foaf/0.1/	226
891	http://purl.org/vocab/bio/0.1/	2
891	http://rdfs.org/sioc/ns#	115
891	http://www.w3.org/1999/02/22-rdf-syntax-ns#	24
891	http://www.w3.org/2000/01/rdf-schema#	3
891	http://www.w3.org/2003/01/geo/wgs84_pos#	3
891	http://xmlns.com/foaf/0.1/	118
892	holygoat.co.uk	5
892	http://purl.org/net/provenance/ns#	754
892	http://purl.org/stuff/rev#	10
892	http://www.w3.org/1999/02/22-rdf-syntax-ns#	161
892	http://www.w3.org/2000/01/rdf-schema#	166
892	http://www.w3.org/2004/03/trix/rdfg-1/	3
892	http://xmlns.com/foaf/0.1/	164
893	http://purl.org/rss/1.0/	4
893	http://www.w3.org/1999/02/22-rdf-syntax-ns#	7
893	http://www.w3.org/2000/01/rdf-schema#	5
893	http://www.w3.org/2000/10/swap/pim/contact#	1
893	http://xmlns.com/foaf/0.1/	43
894	http://purl.org/vocab/bio/0.1/	2
894	http://rdfs.org/sioc/ns#	169
894	http://www.w3.org/1999/02/22-rdf-syntax-ns#	166
894	http://www.w3.org/2000/01/rdf-schema#	52
894	http://xmlns.com/foaf/0.1/	537
895	http://purl.org/az/Toilet#	1
895	http://purl.org/dc/dcmitype/	1
895	http://purl.org/dc/elements/1.1/	6
895	http://usefulinc.com/ns/doap#	2
895	http://www.w3.org/1999/02/22-rdf-syntax-ns#	33
895	http://www.w3.org/2000/01/rdf-schema#	243
895	http://www.w3.org/2000/10/swap/pim/contact#	1
895	http://www.w3.org/2001/04/roadmap/org#	6
895	http://www.w3.org/2002/07/owl#	49
895	http://xmlns.com/foaf/0.1/	304
896	http://www.w3.org/1999/02/22-rdf-syntax-ns#	3
896	http://www.w3.org/2000/01/rdf-schema#	1
896	http://xmlns.com/foaf/0.1/	22
897	athelia.com	21
897	dbpedia.org	3
897	didactalia.net	2
897	garnicaplywood.com	3
897	gnoss.com	112
897	gnossutils	2
897	http://purl.org/dc/elements/1.1/	73
897	http://purl.org/dc/terms/	35
897	http://purl.org/goodrelations/v1#	4
897	http://purl.org/NET/cidoc-crm/core/	10
897	http://purl.org/net/opmv/ns#	2
897	http://rdfs.org/sioc/ns#	180
897	http://rdfs.org/sioc/types#	229
897	http://www.w3.org/1999/02/22-rdf-syntax-ns#	361
897	http://www.w3.org/2000/01/rdf-schema#	350
897	http://www.w3.org/2002/07/owl#	80
897	http://www.w3.org/2003/01/geo/wgs84_pos#	16
897	http://www.w3.org/2004/02/skos/core#	84
897	http://www.w3.org/2006/vcard/ns#	16
897	http://xmlns.com/foaf/0.1/	62
897	linkeddata.es	9
897	mismuseos.net	4
897	openprovenance.org	14
898	eye48.com	6
898	http://purl.org/dc/elements/1.1/	321
898	http://purl.org/dc/terms/	375
898	http://purl.org/rss/1.0/	2
898	http://purl.org/rss/1.0/modules/content/	149
898	http://rdfs.org/sioc/ns#	1227
898	http://rdfs.org/sioc/types#	152
898	http://webns.net/mvcb/	150
898	http://www.w3.org/1999/02/22-rdf-syntax-ns#	252
898	http://www.w3.org/2000/01/rdf-schema#	4
898	http://www.w3.org/2002/07/owl#	2
898	http://www.w3.org/2005/	8
898	http://xmlns.com/foaf/0.1/	253
899	http://purl.org/dc/elements/1.1/	23
899	http://purl.org/rss/1.0/	25
899	http://purl.org/rss/1.0/modules/content/	5
899	http://webns.net/mvcb/	1
899	http://www.w3.org/1999/02/22-rdf-syntax-ns#	13
900	eaudeweb.ro	1
900	europa.eu	99
900	http://creativecommons.org/ns#	2
900	http://purl.org/dc/dcmitype/	1
900	http://purl.org/dc/elements/1.1/	4
900	http://purl.org/dc/terms/	42
900	http://rdfs.org/sioc/ns#	1
900	http://www.w3.org/1999/02/22-rdf-syntax-ns#	194
900	http://www.w3.org/2000/01/rdf-schema#	214
900	http://www.w3.org/2002/07/owl#	10
900	http://www.w3.org/2006/vcard/ns#	1
900	http://xmlns.com/foaf/0.1/	10
900	semanlink.net	14
901	e-tard.tv	1
901	http://purl.org/dc/elements/1.1/	8
901	http://purl.org/rss/1.0/	10
901	http://purl.org/rss/1.0/modules/syndication/	3
901	http://www.w3.org/1999/02/22-rdf-syntax-ns#	41
902	http://www.w3.org/1999/02/22-rdf-syntax-ns#	16
902	http://www.w3.org/2000/01/rdf-schema#	2
902	http://www.w3.org/2002/07/owl#	2
902	http://xmlns.com/foaf/0.1/	86
902	iana.org	2
903	http://rdfs.org/sioc/ns#	60
903	http://www.w3.org/1999/02/22-rdf-syntax-ns#	16
903	http://www.w3.org/2000/01/rdf-schema#	4
903	http://xmlns.com/foaf/0.1/	64
904	d-nb.info	150777
904	http://creativecommons.org/ns#	1
904	http://purl.org/dc/elements/1.1/	156
904	http://purl.org/dc/terms/	338
904	http://purl.org/ontology/bibo/	145
904	http://purl.org/stuff/rev#	4
904	http://purl.org/vocab/frbr/core#	2
904	http://purl.org/vocab/vann/	5
904	http://purl.org/vocommons/voaf#	19
904	http://rdvocab.info/	189
904	http://www.w3.org/1999/02/22-rdf-syntax-ns#	19424
904	http://www.w3.org/2000/01/rdf-schema#	4422
904	http://www.w3.org/2002/07/owl#	1604
904	http://www.w3.org/2004/02/skos/core#	9739
904	http://xmlns.com/foaf/0.1/	1951
904	iflastandards.info	36
904	loc.gov	8
904	opengis.net	18
904	umbel.org	6
905	deri.ie	7
905	http://purl.org/dc/terms/	219
905	http://purl.org/NET/c4dm/event.owl#	1708
905	http://purl.org/NET/c4dm/timeline.owl#	4482
905	http://purl.org/openorg/	1
905	http://purl.org/prog/	1812
905	http://www.w3.org/1999/02/22-rdf-syntax-ns#	1932
905	http://www.w3.org/2000/01/rdf-schema#	166
905	http://www.w3.org/2002/07/owl#	60
905	http://www.w3.org/2003/01/geo/wgs84_pos#	9
905	http://xmlns.com/foaf/0.1/	1150
905	ordnancesurvey.co.uk	6
906	http://rdfs.org/sioc/ns#	3
906	http://www.w3.org/1999/02/22-rdf-syntax-ns#	7
906	http://xmlns.com/foaf/0.1/	23
907	http://purl.org/dc/elements/1.1/	24
907	http://purl.org/dc/terms/	39
907	http://purl.org/net/provenance/ns#	9
907	http://purl.org/net/provenance/types#	1
907	http://purl.org/ontology/bibo/	2
907	http://purl.org/vocab/aiiso-roles/schema#	3
907	http://purl.org/vocab/relationship/	137
907	http://rdfs.org/ns/void#	68
907	http://rdfs.org/sioc/ns#	60
907	http://usefulinc.com/ns/doap#	6
907	http://webns.net/mvcb/	26
907	http://www.w3.org/1999/02/22-rdf-syntax-ns#	132
907	http://www.w3.org/2000/01/rdf-schema#	124
907	http://www.w3.org/2000/10/swap/pim/contact#	10
907	http://www.w3.org/2002/07/owl#	40
907	http://www.w3.org/ns/sparql-service-description#	8
907	http://xmlns.com/foaf/0.1/	1111
907	ontoware.org	6
907	xrea.com	7
908	camera.it	231
908	http://purl.org/dc/elements/1.1/	2
908	http://purl.org/dc/terms/	8
908	http://purl.org/ontology/bibo/	1
908	http://purl.org/stuff/rev#	16
908	http://purl.org/vocab/bio/0.1/	2
908	http://purl.org/vocab/frbr/core#	2
908	http://purl.org/vocab/vann/	2
908	http://purl.org/vocommons/voaf#	12
908	http://www.w3.org/1999/02/22-rdf-syntax-ns#	713
908	http://www.w3.org/2000/01/rdf-schema#	1394
908	http://www.w3.org/2002/07/owl#	434
908	http://xmlns.com/foaf/0.1/	193
909	http://purl.org/dc/elements/1.1/	179
909	http://purl.org/dc/terms/	30
909	http://purl.org/rss/1.0/	66
909	http://purl.org/rss/1.0/modules/content/	15
909	http://purl.org/rss/1.0/modules/syndication/	2
909	http://webns.net/mvcb/	1
909	http://www.w3.org/1999/02/22-rdf-syntax-ns#	36
909	http://www.w3.org/2000/01/rdf-schema#	2
909	http://xmlns.com/foaf/0.1/	9
909	madskills.com	15
909	semanlink.net	57
910	b4mad.net	7
910	holygoat.co.uk	28
910	http://purl.org/dc/elements/1.1/	468
910	http://purl.org/dc/terms/	12
910	http://purl.org/net/inkel/rdf/schemas/lang/1.1#	2
910	http://purl.org/net/vocab/2004/07/visit#	12
910	http://purl.org/rss/1.0/	309
910	http://purl.org/rss/1.0/modules/content/	75
910	http://purl.org/rss/1.0/modules/syndication/	3
910	http://purl.org/vocab/bio/0.1/	6
910	http://purl.org/vocab/relationship/	3
910	http://usefulinc.com/ns/doap#	18
910	http://web.resource.org/cc/	7
910	http://webns.net/mvcb/	2
910	http://www.daml.org/2001/03/daml+oil#	1
910	http://www.daml.org/2001/09/countries/iso-3166-ont#	3
910	http://www.daml.org/2001/10/html/airport-ont#	7
910	http://www.w3.org/1999/02/22-rdf-syntax-ns#	390
910	http://www.w3.org/2000/01/rdf-schema#	70
910	http://www.w3.org/2000/10/swap/pim/contact#	3
910	http://www.w3.org/2001/vcard-rdf/3.0#	4
910	http://www.w3.org/2002/07/owl#	12
910	http://www.w3.org/2002/12/cal/icaltzd#	1382
910	http://www.w3.org/2002/12/cal/prod/Apple_Comp_53c82e310084b0b9#	67
910	http://www.w3.org/2003/01/geo/wgs84_pos#	12
910	http://www.w3.org/2003/06/sw-vocab-status/ns#	3
910	http://www.w3.org/2006/03/wn/wn20/instances/	2
910	http://xmlns.com/foaf/0.1/	287
910	http://xmlns.com/wordnet/1.6/	4
910	http://xmlns.com/wot/0.1/	7
910	jabber.org	1
910	jibbering.com	3
910	kanzaki.com	21
910	menow.org	8
910	mindswap.org	75
911	http://purl.org/vocab/relationship/	2
911	http://www.w3.org/1999/02/22-rdf-syntax-ns#	79
911	http://www.w3.org/2000/01/rdf-schema#	21
911	http://www.w3.org/2001/vcard-rdf/3.0#	15
911	http://xmlns.com/foaf/0.1/	327
912	http://purl.org/vocab/bio/0.1/	1
912	http://rdfs.org/sioc/ns#	6
912	http://www.w3.org/1999/02/22-rdf-syntax-ns#	8
912	http://www.w3.org/2003/01/geo/wgs84_pos#	3
912	http://xmlns.com/foaf/0.1/	24
913	atomowl.org	27
913	deri.ie	2
913	http://purl.org/dc/elements/1.1/	9
913	http://purl.org/dc/terms/	6
913	http://rdfs.org/ns/void#	2
913	http://rdfs.org/sioc/ns#	147
913	http://rdfs.org/sioc/services#	73
913	http://rdfs.org/sioc/types#	7
913	http://www.w3.org/1999/02/22-rdf-syntax-ns#	34
913	http://www.w3.org/2000/01/rdf-schema#	142
913	http://www.w3.org/2001/vcard-rdf/3.0#	2
913	http://www.w3.org/2002/07/owl#	2
913	http://xmlns.com/foaf/0.1/	62
913	openlinksw.com	11
914	http://webns.net/mvcb/	2
914	http://www.w3.org/1999/02/22-rdf-syntax-ns#	3
914	http://www.w3.org/2000/01/rdf-schema#	1
914	http://xmlns.com/foaf/0.1/	16
915	http://www.w3.org/1999/02/22-rdf-syntax-ns#	18
915	http://www.w3.org/2000/01/rdf-schema#	13
915	http://xmlns.com/foaf/0.1/	48
916	gmpg.org	24
916	http://purl.org/dc/elements/1.1/	1829
916	http://purl.org/dc/terms/	1166
916	http://purl.org/net/inkel/rdf/schemas/lang/1.1#	5
916	http://purl.org/net/schemas/quaffing/	14
916	http://purl.org/net/vocab/2004/07/visit#	30
916	http://purl.org/rss/1.0/	1565
916	http://purl.org/rss/1.0/modules/content/	240
916	http://purl.org/rss/1.0/modules/syndication/	258
916	http://purl.org/vocab/bio/0.1/	1
916	http://purl.org/vocab/relationship/	24
916	http://webns.net/mvcb/	90
916	http://www.w3.org/1999/02/22-rdf-syntax-ns#	1585
916	http://www.w3.org/2000/01/rdf-schema#	454
916	http://www.w3.org/2000/10/swap/pim/contact#	3
916	http://www.w3.org/2003/01/geo/wgs84_pos#	6
916	http://www.w3.org/2004/02/skos/core#	148
916	http://xmlns.com/foaf/0.1/	3401
916	http://xmlns.com/wordnet/1.6/	1
916	http://xmlns.com/wot/0.1/	8
916	ideaspace.net	1
916	jibbering.com	2
916	mindswap.org	5
916	sourceforge.net	1
917	http://www.w3.org/1999/02/22-rdf-syntax-ns#	7202
917	http://www.w3.org/TR/2009/REC-skos-reference-20090818/	75478
917	http://xmlns.com/foaf/0.1/	6
918	commontag.org	17
918	holygoat.co.uk	49
918	http://purl.org/dc/elements/1.1/	23
918	http://purl.org/dc/terms/	6285
918	http://rdfs.org/ns/void#	22
918	http://rdfs.org/sioc/ns#	86
918	http://rdfs.org/sioc/types#	14
918	http://www.w3.org/1999/02/22-rdf-syntax-ns#	107
918	http://www.w3.org/2000/01/rdf-schema#	58
918	http://www.w3.org/2002/01/bookmark#	4
918	http://www.w3.org/2002/07/owl#	16
918	http://www.w3.org/2004/02/skos/core#	105
918	http://xmlns.com/foaf/0.1/	25
918	unitn.it	113
919	http://purl.org/dc/dcmitype/	2
919	http://purl.org/dc/elements/1.1/	26
919	http://purl.org/dc/terms/	2
919	http://www.w3.org/1999/02/22-rdf-syntax-ns#	161
919	http://www.w3.org/2000/01/rdf-schema#	587
919	http://www.w3.org/2002/07/owl#	142
919	http://www.w3.org/2003/01/geo/wgs84_pos#	6
919	unime.it	285
920	http://webns.net/mvcb/	6
920	http://www.w3.org/1999/02/22-rdf-syntax-ns#	16
920	http://xmlns.com/foaf/0.1/	77
921	http://purl.org/dc/elements/1.1/	70
921	http://purl.org/rss/1.0/	46
921	http://purl.org/rss/1.0/modules/content/	10
921	http://purl.org/rss/1.0/modules/syndication/	3
921	http://webns.net/mvcb/	1
921	http://www.daml.org/2001/10/html/airport-ont#	14
921	http://www.w3.org/1999/02/22-rdf-syntax-ns#	40
921	http://www.w3.org/2000/01/rdf-schema#	4
921	http://www.w3.org/2000/10/swap/pim/contact#	2
921	http://www.w3.org/2002/07/owl#	3
921	http://www.w3.org/2003/01/geo/wgs84_pos#	6
921	http://xmlns.com/foaf/0.1/	69
921	http://xmlns.com/wordnet/1.6/	2
921	semanlink.net	64
922	http://purl.org/dc/terms/	1
922	http://purl.org/net/pingback/	1
922	http://rdfs.org/sioc/ns#	1
922	http://www.w3.org/1999/02/22-rdf-syntax-ns#	7
922	http://www.w3.org/2000/01/rdf-schema#	1
922	http://www.w3.org/2002/07/owl#	1
922	http://www.w3.org/ns/auth/cert#	4
922	http://xmlns.com/foaf/0.1/	26
923	http://creativecommons.org/ns#	4
923	http://purl.org/dc/terms/	6
923	http://www.w3.org/1999/02/22-rdf-syntax-ns#	2
923	http://xmlns.com/foaf/0.1/	4
923	totl.net	3
924	http://rdfs.org/sioc/ns#	7
924	http://www.w3.org/1999/02/22-rdf-syntax-ns#	7
924	http://xmlns.com/foaf/0.1/	21
925	http://purl.org/dc/terms/	372
925	http://purl.org/openorg/	4
925	http://purl.org/void/provenance/ns/	16
925	http://rdfs.org/ns/void#	5
925	http://www.w3.org/1999/02/22-rdf-syntax-ns#	335
925	http://www.w3.org/2000/01/rdf-schema#	283
925	http://www.w3.org/2006/time#	8
925	http://www.w3.org/ns/dcat#	5
925	http://www.w3.org/ns/prov#	32
